soothsayers,6,soothsayer,NNS
haughtiness,5,haughtiness,NN
loftiness,2,loftiness,NN
abolish,1,abolish,VB
terribly,3,terribly,RB
moles,1,mole,NN
bats,1,bat,NNS|VBZ
ragged,1,rag,JJ
orator,2,orator,NN
healer,1,healer,NN
ruined,3,ruin,VBN|JJ|VBD
wanton,3,wanton,JJ
mincing,1,mince,VBG
tinkling,3,tinkle,VBG
bravery,1,bravery,NN
cauls,1,caul,NN
tires,2,tire,NNS|VBZ
mufflers,1,muffler,NNS
headbands,1,headband,NN
changeable,1,changeable,JJ
suits,1,suit,NNS|VBZ
mantles,1,mantle,NN
wimples,1,wimple,NN
crisping,1,crisp,NN
glasses,1,glass,NNS
hoods,1,hood,NNS
vails,1,vail,NN
stomacher,1,stomacher,NN
girding,2,gird,VBG
filth,4,filth,NN
create,7,create,VB|VBP
wellbeloved,4,wellbeloved,NN
choicest,2,choice,JJS
pruned,1,prune,VBN|VBD
acres,1,acre,NNS
bath,6,bath,NN
inflame,1,inflame,VB
viol,2,viol,NN
pomp,7,pomp,NN
rope,1,rope,NN|VB
mingle,2,mingle,VB|VBP
latchet,4,latchet,NN
Above,3,Above,IN|JJ|RB|NNP
seraphims,2,seraphim,NN
convert,3,convert,VB|VBP|NN
forsaking,2,forsake,NN
teil,1,teil,NN
Shearjashub,1,Shearjashub,NN
Tabeal,1,Tabeal,NN
Immanuel,2,Immanuel,NN
abhorrest,2,abhorrest,NN
bee,1,bee,NN
silverlings,1,silverling,NN
Mahershalalhashbaz,2,Mahershalalhashbaz,NN
Jeberechiah,1,Jeberechiah,NN
Shiloah,1,Shiloah,NN
stretching,2,stretch,VBG|NN
Associate,1,Associate,NNP|JJ|NN
confederacy,3,confederacy,NN
stumbling,5,stumble,VBG|JJ|NN
disciples,244,disciple,NNS
peep,1,peep,NN
mutter,1,mutter,VB
bestead,1,bestead,NN
dimness,2,dimness,NN
grievously,7,grievously,NN
warrior,1,warrior,NN
confused,2,confuse,VBN|JJ|VBD
fuel,5,fuel,NN|VBP|VB
government,4,government,NN
Wonderful,1,Wonderful,JJ
Counsellor,1,Counsellor,NN
Father,273,Father,NNP|NN
Prince,5,Prince,NN
stoutness,1,stoutness,NN
sycomores,1,sycomore,NN
evildoer,2,evildoer,NN
snatch,1,snatch,VB|VBP
decrees,3,decree,NNS|VBZ
grievousness,2,grievousness,NN
prescribed,1,prescribe,VBN|JJ|VBD
Assyrian,13,Assyrian,NN
Calno,1,Calno,NN
Carchemish,2,Carchemish,NN
peeped,1,peep,NN
heweth,3,heweth,NN
bearer,1,bearer,NN
Aiath,1,Aiath,NN
carriages,3,carriage,NNS
Madmenah,1,Madmenah,NN
Gebim,1,Gebim,NN
lop,1,lop,JJ
stem,1,stem,VB|NN|VBP
Branch,3,Branch,NNP|NN
leopard,6,leopard,NN
fatling,1,fatle,NN
asp,1,asp,NN
cockatrice,3,cockatrice,NN
Pathros,5,Pathro,NN
islands,7,island,NNS|VBZ
dryshod,1,dryshod,NN
comfortedst,1,comfortedst,NN
tumultuous,3,tumultuous,JJ
mustereth,1,mustereth,NN
Howl,9,Howl,NNP
pangs,9,pang,NNS
constellations,1,constellation,NNS
fold,9,fold,VB|NN|VBP
doleful,2,doleful,JJ
creatures,12,creature,NNS
satyrs,1,satyr,NN
hindereth,1,hindereth,NN
feller,1,feller,NN
viols,2,viol,NN
Lucifer,1,Lucifer,NN
weaken,1,weaken,VB|VBP
bittern,3,bittern,NN
sweep,3,sweep,NN|VB
besom,1,besom,NN
Bajith,1,Bajith,NN
howl,20,howl,NN|VB
mounting,1,mount,VBG|JJ|NN
Luhith,2,Luhith,NN
Horonaim,4,Horonaim,NN
Nimrim,2,Nimrim,NN
Eglaim,1,Eglaim,NN
Beerelim,1,Beerelim,NN
Dimon,2,Dimon,NN
Sela,1,Sela,NN
bewray,1,bewray,NN
spoiler,9,spoiler,NN
hasting,2,hast,NN
Kirhareseth,1,Kirhareseth,NN
languish,5,languish,VB
treaders,1,treader,NN
Kirharesh,1,Kirharesh,NN
Within,3,Within,IN
harvestman,2,harvestman,NN
reapeth,4,reapeth,NN
berries,2,berry,NNS
slips,1,slip,NNS|VBZ
rushing,8,rush,VBG|NN
rolling,1,rolling,VBG|JJ|NN
shadowing,3,shadow,NN|VBG
peeled,3,peel,VBN|VBD
meted,3,mete,VBN|VBD
dwellers,3,dweller,NNS
bloweth,4,bloweth,NN
sour,5,sour,JJ|VBP|NN|RB|VB
ripening,1,ripen,VBG|JJ
sprigs,2,sprig,NN
pruning,1,prune,VBG|NN
reeds,11,reed,NNS
paper,3,paper,NN|VB
fishers,7,fisher,NNS
angle,2,angle,NN|VB
weave,2,weave,VB|NN
sluices,1,sluice,NNS
Noph,7,Noph,NN
staggereth,1,staggereth,NN
Sargon,1,Sargon,NN
isle,6,isle,NN
whirlwinds,2,whirlwind,NNS
treacherous,9,treacherous,JJ
dealer,1,dealer,NN
fearfulness,2,fearfulness,NN
watchtower,2,watchtower,NN
Watchman,2,Watchman,NN
travelling,3,travel,VBG
Dedanim,1,Dedanim,NN
stirs,1,stir,VBZ
joyous,4,joyous,JJ
perplexity,3,perplexity,NN
graveth,1,graveth,NN
toss,2,toss,VB|NN|VBP
ball,1,ball,NN
station,1,station,NN
quantity,1,quantity,NN
mart,1,mart,NNP|NN
antiquity,1,antiquity,NN
crowning,1,crown,JJ|VBG
traffickers,1,trafficker,NNS
melody,4,melody,NN
treasured,1,treasure,VBN|JJ
seller,4,seller,NN
taker,1,taker,NN
giver,2,giver,NN
languisheth,8,languisheth,NN
merryhearted,1,merryhearted,NN
sigh,6,sigh,NN|VBP
endeth,1,endeth,NN
fires,1,fire,NNS|VBZ
dealers,2,dealer,NNS
defenced,9,defence,NN
wines,2,wine,NNS
lees,4,lee,NN
swimmeth,1,swimmeth,NN
sung,5,sing,VBN
deceased,2,deceased,JJ|NN|VBN
delivery,1,delivery,NN
disclose,1,disclose,VB|VBP
piercing,2,pierce,VBG|JJ
Fury,1,Fury,NN
debate,3,debate,NN|VB|VBP
stayeth,1,stayeth,NN
chalkstones,1,chalkstone,NN
channel,1,channel,NN|VB|VBP
fading,2,fade,VBG|JJ|NN
precept,11,precept,NN
stammering,2,stammer,NN
refreshing,2,refresh,JJ|VBG
Judgment,1,Judgment,NN
disannulled,1,disannul,NN
shorter,2,short,JJR
narrower,1,narrow,JJR
wrap,2,wrap,VB|NN|VBP
Perazim,1,Perazim,NN
act,4,act,NN|VBP|VB
plowman,2,plowman,NN
fitches,4,fitch,NN
cummin,4,cummin,NN
instant,8,instant,NN|JJ
munition,2,munition,NN
dreameth,2,dreameth,NN
Read,2,Read,NNP|VBP|VB
framed,4,frame,VBN|VBD|JJ
obscurity,3,obscurity,NN
offender,2,offender,NN
pale,2,pale,JJ|VBP|NN
Hanes,1,Hane,NN
note,3,note,NN|JJ|VBP|VB|NN|VB
Prophesy,11,Prophesy,NN
bursting,1,burst,VBG
sherd,1,sherd,NN
returning,4,return,VBG
beacon,1,beacon,NN
menstruous,3,menstruous,NN
winnowed,1,winnow,NN
shovel,1,shovel,NN
fan,8,fan,NN|VBP|VB
sift,3,sift,VB|VBP
sieve,2,sieve,NN
lighting,2,light,NN|VBG
scattering,1,scatter,VBG
grounded,3,ground,VBN|VBD|JJ
Tophet,9,Tophet,NN
pile,2,pile,NN|VBP|VB
defending,1,defend,VBG|JJ
deeply,3,deeply,RB
stammerers,1,stammerer,NN
churl,2,churl,NN
villany,2,villany,NN
hypocrisy,6,hypocrisy,NN
teats,3,teat,NNS
spoilest,1,spoil,NN
stability,1,stability,NN
burnings,3,burning,NNS
lime,2,lime,NN
surprised,3,surprise,VBN|VBD|JJ
holding,5,hold,VBG|JJ|NN
munitions,1,munition,NNS
receiver,1,receiver,NN
solemnities,3,solemnity,NN
stakes,2,stake,NNS|VBZ
galley,1,galley,NN
oars,2,oar,NN
gallant,1,gallant,JJ
tacklings,1,tackling,NN
sail,8,sail,VB|VBP|NN
scroll,2,scroll,NN
bathed,1,bathe,VBN|VBD
Idumea,4,Idumea,NN
soaked,1,soak,VBN|JJ|VBD
recompences,2,recompence,NN
emptiness,1,emptiness,NN
brambles,1,bramble,NNS
fortresses,2,fortress,NNS
satyr,1,satyr,NN
screech,1,screech,NN
hatch,2,hatch,NN|VBP|VB
vultures,1,vulture,NNS
mate,2,mate,NN|VBP|VB|UH
Strengthen,1,Strengthen,NN
unstopped,1,unstop,NN
rushes,1,rush,VBZ|NNS
ravenous,3,ravenous,JJ
ransomed,3,ransom,NN
Arphad,2,Arphave,NN
Telassar,1,Telassar,NN
pining,1,pine,NN
crane,2,crane,NN|VB
chatter,1,chatter,NN|VB|VBP
undertake,1,undertake,VB
Merodachbaladan,1,Merodachbaladan,NN
goodliness,1,goodliness,NN
comprehended,3,comprehend,VBD|VBN
bucket,1,bucket,NN
liken,9,liken,VBP
compare,4,compare,VB|VBP|NN
circle,1,circle,NN|VB
carpenter,4,carpenter,NN
smootheth,1,smootheth,NN
anvil,1,anvil,NN
sodering,1,soder,NN
incensed,2,incense,VBN|JJ
thresh,4,thresh,NN
shittah,1,shittah,NN
Produce,1,Produce,VB
hereafter,10,hereafter,RB
declareth,4,declareth,NN
elect,20,elect,VB|VBP
travailing,3,travailing,NN
observest,1,observest,NN
Saviour,29,Saviour,NN
creator,1,creator,NN
cane,2,cane,NN
blotteth,1,blotteth,NN
Jesurun,1,Jesurun,NN
subscribe,3,subscribe,VB|VBP
surname,8,surname,NN
delectable,1,delectable,JJ
fitteth,1,fitteth,NN
planes,1,plane,NNS
cypress,1,cypress,NN
ash,1,ash,NN
baketh,1,baketh,NN
frustrateth,1,frustrateth,NN
leaved,1,leave,NN
surnamed,8,surname,NN
Drop,1,Drop,VB|NNP|VBP|NN
striveth,2,striveth,NN
potsherds,1,potsherd,NN
makers,1,maker,NNS
Bel,3,Bel,NNP|NN
stoopeth,1,stoopeth,NN
loaden,1,loaden,NN
lavish,1,lavish,JJ
Declaring,1,Declare,VBG
Calling,1,Call,VBG
millstones,2,millstone,NNS
leg,1,leg,NN
lady,4,lady,NN
carelessly,3,carelessly,RB
sorceries,5,sorcery,NN
astrologers,8,astrologer,NN
stargazers,1,stargazer,NN
monthly,1,monthly,JJ|NN|RB
prognosticators,1,prognosticator,NNS
brow,2,brow,NN
spanned,1,span,VBN|VBD
Redeemer,8,Redeeme,NN
deserts,6,desert,NNS|VBZ
Listen,1,Listen,VB|NNP
heritages,1,heritage,NNS
Sinim,1,Sinim,NN
bride,14,bride,NN
mothers,8,mother,NNS
creditors,1,creditor,NNS
stinketh,2,stinketh,NN
wakeneth,2,wakeneth,NN
smiters,1,smiter,NN
spitting,1,spit,VBG|NN
obeyeth,3,obeyeth,NN
abolished,5,abolish,VBN|VBD
revilings,2,reviling,NN
hasteneth,1,hasteneth,NN
Shake,1,Shake,VB
publisheth,4,publisheth,NN
prudently,1,prudently,RB
visage,3,visage,NN
marred,5,mar,VBN|JJ|VBD
comeliness,5,comeliness,NN
griefs,1,grief,NN
intercession,9,intercession,NN
Enlarge,1,Enlarge,NN
agates,1,agate,NNS
carbuncles,1,carbuncle,NN
commander,1,commander,NN
sower,8,sower,NN
brier,3,brier,NN
polluting,2,pollute,VBG|JJ
eunuch,7,eunuch,NN
bark,1,bark,NN|VB
considering,4,consider,VBG
sorceress,1,sorceress,NN
Enflaming,1,Enflame,NN
clifts,1,clift,NN
Behind,1,Behind,IN|NNP|RB
lovedst,2,lovedst,NN
perfumes,1,perfume,NNS
debase,1,debase,NN
eternity,1,eternity,NN
frowardly,1,frowardly,NN
approaching,2,approach,VBG
bulrush,1,bulrush,NN
undo,2,undo,VB
repairer,1,repair,NN
muttered,1,mutter,VBD
webs,1,web,NNS
wasting,2,waste,VBG|JJ|NN
conceiving,1,conceive,VBG
uttering,1,utter,VBG
wondered,15,wonder,VBD|VBN
intercessor,1,intercessor,NN
cloak,4,cloak,NN|VBP
accordingly,1,accordingly,RB
gross,5,gross,JJ|NN|VB
acceptance,1,acceptance,NN
bending,1,bend,VBG
has,3,have,VBZ|VBN|.
exactors,1,exactor,NN
Violence,2,Violence,NN
planting,2,plant,VBG|NN
brokenhearted,2,brokenhearted,NN
wastes,7,waste,NNS|VBZ
plowmen,2,plowman,NN
Priests,1,Priest,NN
Ministers,1,Minister,NNPS|NNP|NNS
decketh,1,decketh,NN
adorneth,1,adorneth,NN
termed,2,term,VBD|VBN
Forsaken,1,Forsaken,NN
Desolate,1,Desolate,NN
Beulah,1,Beulah,NN
marrieth,4,marrieth,NN
Sought,1,Sought,NN
winefat,2,winefat,NN
upheld,1,upheld,VBD|VBN
melting,1,melt,VBG|JJ|NN
righteousnesses,3,righteousness,NN
monuments,1,monument,NNS
holier,1,holy,NN
inheritor,1,inheritor,NN
delusions,1,delusion,NNS
rendereth,1,rendereth,NN
dandled,1,dandle,NN
litters,1,litter,NNS
abhorring,1,abhor,NN
pastors,8,pastor,NNS
horribly,2,horribly,RB
cisterns,2,cistern,NN
slave,1,slave,NN
yelled,1,yell,VBD|VBN
Tahapanes,1,Tahapane,NN
procured,2,procure,VBN|VBD
backslidings,4,backsliding,NN
wanderest,1,wander,NN
degenerate,1,degenerate,JJ|VB
soap,2,soap,NN
dromedary,1,dromedary,NN
traversing,1,traverse,VBG
snuffeth,1,snuffeth,NN
unshod,1,unshod,NN
trimmest,1,trim,NN
innocents,2,innocent,NNS
gaddest,1,gad,NN
confidences,1,confidence,NNS
refusedst,1,refusedst,NN
reserve,3,reserve,NN|JJ|VB|VBP
couldest,5,could,NN
backsliding,12,backslide,NN
divorce,1,divorce,NN|VB|VBP
lightness,3,lightness,NN
feignedly,1,feignedly,NN
watchers,2,watcher,NNS
sottish,1,sottish,NN
bowmen,1,bowman,NN
climb,4,climb,VB|VBP|NN
clothest,1,cloth,NN
deckest,1,deck,NN
rentest,1,rent,NN
painting,1,paint,NN|VBG
bewaileth,1,bewaileth,NN
evenings,1,evening,NNS
neighed,1,neigh,NN
battlements,1,battlement,NNS
belied,1,belie,VBD
impoverish,1,impoverish,NN
revolting,1,revolt,JJ
reserveth,2,reserveth,NN
cage,2,cage,NN
overpass,1,overpass,NN
grapegatherer,1,grapegatherer,NN
warning,8,warning,NN|VBG
slightly,2,slightly,RB
stumblingblocks,1,stumblingblock,NN
wallow,4,wallow,VB
revolters,3,revolter,NN
slanders,2,slander,NNS
bellows,1,bellow,VBZ|NN
Reprobate,1,Reprobate,NN
Amend,1,Amend,NN
Obey,5,Obey,NNP
slidden,1,slidden,NN
rusheth,1,rusheth,NN
snorting,1,snort,NN
neighing,1,neigh,NN
cockatrices,1,cockatrice,NN
charmed,1,charm,VBN|VBD
physician,5,physician,NN
supplant,1,supplant,VB
gush,1,gush,VBP|VB
glorieth,3,glorieth,NN
deck,1,deck,NN|VB
Silver,2,Silver,NN|JJ|NNP
Uphaz,2,Uphaz,NN
wares,5,wares,NNS
bruit,2,bruit,NN
commotion,1,commotion,NN
protesting,1,protest,VBG
forefathers,2,forefather,NNS
shameful,2,shameful,JJ
rejoicest,1,rejoice,NN
dearly,8,dearly,RB
Humble,3,Humble,NNP
principalities,7,principality,NN
accustomed,1,accustom,VBN|VBN|JJ|JJ
adulteries,5,adultery,NN
neighings,1,neighing,NN
chapt,1,chapt,NN
calved,1,calve,NN
snuffed,2,snuff,VBN|VBD
Sword,2,Sword,NN
lothed,3,lothe,NN
healing,14,heal,NN|JJ|VBG
disgrace,1,disgrace,NN
bemoan,5,bemoan,VB
repenting,1,repent,NN
entreat,2,entreat,VB
northern,2,northern,JJ
revenge,5,revenge,NN
deaths,4,death,NNS
consolation,15,consolation,NN
hunters,1,hunter,NNS
detestable,6,detestable,JJ
discontinue,2,discontinue,VB
heath,2,heath,NN
desperately,1,desperately,RB
hatcheth,1,hatcheth,NN
pastor,1,pastor,NN
woeful,1,woeful,JJ
wag,3,wag,NN|VBP
straiten,1,straiten,NN
roofs,2,roof,NNS
Magormissabib,1,Magormissabib,NN
defaming,1,defam,NN
Report,1,Report,NNP|NN|VB|VBP
familiars,1,familiar,NN
watched,12,watch,VBD|VBN|JJ
halting,1,halt,VBG|JJ
noontide,1,noontide,NN
Melchiah,1,Melchiah,NN
Nebuchadrezzar,31,Nebuchadrezzar,NN
Execute,3,Execute,NN
Weep,4,Weep,VB|NNP
native,1,native,JJ|NN
vermilion,2,vermilion,JJ|NN
closest,1,close,JJS
Coniah,3,Coniah,NN
OUR,1,OUR,PRP$
RIGHTEOUSNESS,1,RIGHTEOUSNESS,NN
profaneness,1,profaneness,NN
perfectly,7,perfectly,RB
Figs,1,Fig,NN
taunt,2,taunt,NN|VB
Tyrus,22,Tyrus,NN
Sheshach,2,Sheshach,NN
dispersions,1,dispersion,NN
Morasthite,2,Morasthite,NN
procure,2,procure,VB
yokes,4,yoke,NN
dreamers,2,dreamer,NNS
enchanters,1,enchanter,NN
Azur,2,Azur,NN
prophesieth,7,prophesieth,NN
Gemariah,5,Gemariah,NN
expected,1,expect,VBN|VBD|JJ|VB
Nehelamite,3,Nehelamite,NN
paleness,1,paleness,NN
medicines,2,medicine,NNS
Outcast,1,Outcast,NN
dwellingplaces,5,dwellingplace,NN
engaged,1,engage,VBN|JJ|VBD
continuing,4,continue,VBG|JJ
intents,2,intent,NNS
adorned,4,adorn,VBN|VBD
planters,1,planter,NNS
satiate,2,satiate,VB
Rahel,1,Rahel,NN
Refrain,2,Refrain,NN
bemoaning,1,bemoan,VBG
unaccustomed,1,unaccustomed,JJ
dear,7,dear,JJ|NN|RB|UH
waymarks,1,waymark,NN
satiated,1,satiate,NN
measuring,11,measure,VBG|NN|JJ|VBG
Goath,1,Goath,NN
Hanameel,4,Hanameel,NN
subscribed,2,subscribe,VBN|VBD|VBN|JJ
evidence,7,evidence,NN|VBP
Neriah,10,Neriah,NN
evidences,2,evidence,NNS
Houses,1,House,NNS
recompensest,1,recompense,NN
Mighty,1,Mighty,NNP
mounts,3,mount,NNS|VBZ
cure,5,cure,NN|VBP|VB
Considerest,1,Consider,NN
Hebrewess,1,Hebrewess,NN
proclaiming,3,proclaim,VBG
Rechabites,4,Rechabite,NN
Habaziniah,1,Habaziniah,NN
Igdaliah,1,Igdaliah,NN
Jehudi,4,Jehudi,NN
ink,4,ink,NN
winterhouse,1,winterhouse,NN
penknife,1,penknife,NN
Hammelech,2,Hammelech,NN
Abdeel,1,Abdeel,NN
Jehucal,1,Jehucal,NN
Deceive,1,Deceive,NN
Irijah,2,Irijah,NN
fallest,1,fall,NN
cabins,1,cabin,NNS
Jucal,1,Jucal,NN
Ebedmelech,6,Ebedmelech,NN
clouts,2,clout,NN
armholes,2,armhole,NN
Nergalsharezer,3,Nergalsharezer,NN
Samgarnebo,1,Samgarnebo,NN
Sarsechim,1,Sarsechim,NN
Rabmag,2,Rabmag,NN
Nebushasban,1,Nebushasban,NN
Kareah,13,Kareah,NN
Ephai,1,Ephai,NN
Jezaniah,2,Jezaniah,NN
Baalis,1,Baali,NN
execration,2,execration,NN
Tahpanhes,5,Tahpanh,NN
brickkiln,2,brickkiln,NN
wanted,3,want,VBD|JJ|VBN
Pharaohhophra,1,Pharaohhophra,NN
Pharaohnecho,1,Pharaohnecho,NN
Harness,1,Harness,NN
furbish,1,furbish,NN
brigandines,1,brigandine,NN
Libyans,2,Libyan,NN
Lydians,1,Lydian,NN
cured,4,cure,VBN|VBD
oppressing,3,oppress,NN
stamping,1,stamp,VBG|VBG|NN|NN
rumbling,1,rumble,VBG
feebleness,1,feebleness,NN
Baldness,1,Baldness,NN
scabbard,1,scabbard,NN
Misgab,1,Misgab,NN
Madmen,1,Madman,NN
wanderers,2,wanderer,NNS
Bethdiblathaim,1,Bethdiblathaim,NN
Bethgamul,1,Bethgamul,NN
Bethmeon,1,Bethmeon,NN
skippedst,1,skippedst,NN
Kirheres,2,Kirhere,NN
clipped,1,clip,VBN|VBD
dismaying,1,dismay,JJ
heirs,12,heir,NNS
gloriest,1,glory,NN
vanished,2,vanish,VBD|VBN
grapegatherers,2,grapegatherer,NN
seized,1,seize,VBN|VBN|JJ|VBD
Merodach,1,Merodach,NN
restingplace,1,restingplace,NN
Chaldea,7,Chaldea,NN
bellow,1,bellow,NN|VB
Merathaim,1,Merathaim,NN
Pekod,2,Pekod,NN
striven,1,strive,VBN
disquiet,1,disquiet,NN
dote,1,dote,NN
lance,1,lance,NN
fanners,1,fanner,NN
brigandine,1,brigandine,NN
ambushes,1,ambush,NN
Minni,1,Minni,NN
forborn,1,forborn,NN
delicates,1,delicate,NN
yell,1,yell,NN|VB
wake,4,wake,NN|VBP|VB
fillet,1,fillet,NN
diet,2,diet,NN|VB
Lamentations,1,Lamentation,NN
princess,1,princess,NN
tributary,1,tributary,NN
pursuer,1,pursuer,NN
miseries,2,misery,NNS
sigheth,1,sigheth,NN
prevaileth,1,prevaileth,NN
wreathed,1,wreathe,VBN
bereaveth,1,bereaveth,NN
sighs,1,sigh,VBZ|NNS
rampart,2,rampart,NN
languished,1,languish,VBN|VBD
swoon,1,swoon,NN
swooned,1,swoon,NN
swaddled,2,swaddle,NN
Remembering,2,Remember,VBG
recall,1,recall,VB|NN|VBP
compassions,2,compassion,NN
subvert,2,subvert,VB|VBP
approveth,1,approveth,NN
offscouring,2,offscour,NN
trickleth,1,trickleth,NN
intermission,1,intermission,NN
affecteth,1,affecteth,NN
Waters,1,Water,NNP
breathing,2,breathe,NN|VBG
drewest,1,drew,NN
Render,5,Render,NN
Persecute,1,Persecute,NN
comparable,1,comparable,JJ
monsters,1,monster,NNS
ostriches,1,ostrich,NN
dunghills,1,dunghill,NN
Nazarites,3,Nazarite,NN
purer,2,pure,NN
polishing,1,polish,VBG|NN|VBG|NN
blacker,1,black,JJR
pitiful,3,pitiful,JJ
respected,1,respect,VBN|JJ|VBD
Under,1,Under,IN|NNP
aliens,3,alien,NNS
orphans,1,orphan,NNS
persecution,10,persecution,NN
Servants,4,Servant,NN
peril,2,peril,NN
remainest,2,remain,NN
Ezekiel,3,Ezekiel,NN
Chebar,8,Chebar,NN
Buzi,1,Buzi,NN
infolding,1,infold,NN
amber,3,amber,JJ|NN
sparkled,1,sparkle,VBD
burnished,1,burnish,VBN
flash,1,flash,NN|VBP|JJ|VB
stiffhearted,1,stiffhearted,NN
hardhearted,1,hardhearted,NN
foreheads,8,forehead,NNS
adamant,2,adamant,JJ
Telabib,1,Telabib,NN
block,1,block,NN|VBP|JJ|VB
tile,1,tile,NN
pourtray,1,pourtray,NN
battering,2,batter,VBG|NN
millet,1,millet,NN
barber,1,barber,NN
Diblath,1,Diblath,NN
blossomed,1,blossom,VBD|VBN
crimes,2,crime,NNS
worst,1,worst,JJS|RBS|JJ
Mischief,1,Mischief,NN
pourtrayed,3,pourtray,NN
imagery,1,imagery,NN
Tammuz,1,Tammuz,NN
inkhorn,3,inkhorn,NN
pouring,2,pouring,VBG
outer,4,outer,JJ
appearances,2,appearance,NNS
mounted,1,mount,VBN|JJ|VBD
Afterwards,2,Afterwards,RB
Dig,1,Dig,VB
quaking,2,quake,VBG
carefulness,4,carefulness,NN
gaps,1,gap,NNS
albeit,2,albeit,IN|RB
untempered,5,untempered,NN
daub,1,daub,NN
shower,4,shower,NN|VB|VBP
daubing,1,daub,NN
kerchiefs,2,kerchief,NNS
hunted,1,hunt,VBN|VBD|JJ
promising,1,promising,JJ|VBG
divinations,1,divination,NN
Repent,8,Repent,NN
supple,1,supple,JJ
salted,4,salt,VBN|VBD|JJ
lothing,1,lothing,NN
playedst,2,playedst,NN
pouredst,1,pouredst,NN
fornications,3,fornications,NN
deckedst,2,deckedst,NN
eminent,4,eminent,JJ
ordinary,1,ordinary,JJ|NN
lewd,3,lewd,JJ
unsatiable,1,unsatiable,NN
imperious,1,imperious,JJ
whores,2,whore,NNS
hirest,1,hir,NN
wedlock,1,wedlock,NN
fretted,1,fret,VBD
lotheth,1,lotheth,NN
longwinged,1,longwinged,NN
cropped,1,crop,VBD|VBN
twigs,2,twig,NNS
willow,1,willow,NN
plantation,1,plantation,NN
soil,1,soil,NN|VB
debtor,4,debtor,NN|JJ
shedder,1,shed,NN
duties,1,duty,NNS
cruelly,1,cruelly,RB
unequal,2,unequal,JJ
lioness,1,lioness,NN
sceptres,1,sceptre,NN
Bamah,1,Bamah,NN
parables,16,parable,NNS
Sigh,1,Sigh,NN
sighest,1,sigh,NN
furbished,5,furbish,NN
glitter,1,glitter,NN
contemneth,1,contemneth,NN
handled,3,handle,VBN|VBD
ruins,3,ruin,NNS
ah,1,ah,UH|VBP
parting,1,parting,NN|VBG
oaths,3,oath,NNS
Whiles,3,While,NN
whiles,7,while,NN
infamous,1,infamous,JJ
tales,2,tale,NNS
pollution,1,pollution,NN
lewdly,1,lewdly,RB
extortion,2,extortion,NN
dishonest,2,dishonest,JJ
therof,1,therof,NN
violated,1,violate,VBD|VBN
wolves,7,wolf,NNS
divining,1,divin,VBG
gap,1,gap,NN
Aholah,5,Aholah,NN
Aholibah,6,Aholibah,NN
doted,6,dote,VBN
desirable,3,desirable,JJ
inordinate,2,inordinate,JJ
gorgeously,2,gorgeously,RB
Girded,1,Gird,NN
alienated,7,alienate,VBN|VBD
paramours,1,paramour,NN
bruising,2,bruise,JJ|VBG
paps,4,pap,NN
Shoa,1,Shoa,NN
Koa,1,Koa,NN
hatefully,1,hatefully,NN
containeth,1,containeth,NN
sherds,1,sherd,NN
paintedst,1,paintedst,NN
stately,1,stately,JJ
crowns,9,crown,NNS
playeth,1,playeth,NN
adulteresses,3,adulteress,NN
dispatch,1,dispatch,NN|VB
scum,5,scum,NN
Heap,1,Heap,NN
Forbear,1,Forbear,NN
tire,1,tire,NN|VBP|VB
despite,2,despite,IN
frontiers,1,frontier,NNS
revenged,1,revenge,NN
despiteful,3,despiteful,NN
Cherethims,1,Cherethim,NN
seafaring,1,seafaring,JJ
departure,2,departure,NN
masts,1,mast,NNS
benches,1,bench,NNS
Fine,1,Fine,NNP|JJ|NNPS
spreadest,1,spread,NN
Arvad,2,Arvad,NN
mariners,5,mariner,NN
pilots,4,pilot,NNS
calkers,2,calker,NN
occupy,1,occupy,VB|VBP
Gammadims,1,Gammadim,NN
traded,5,trade,VBN|VBD|VBN|VBD|JJ
fairs,6,fair,NNS
market,7,market,NN|VBP|VB|NN|VB
ebony,1,ebony,NN|JJ
emeralds,1,emerald,NNS
Pannag,1,Pannag,NN
Helbon,1,Helbon,NN
Canneh,1,Canneh,NN
Chilmad,1,Chilmad,NN
chests,1,chest,NNS
rowers,1,rower,NN
occupiers,1,occupier,NN
oar,1,oar,NN
sealest,1,seale,NN
pricking,1,prick,VBG
grieving,1,grieve,VBG
Syene,2,Syene,NN
basest,2,base,NN
Libya,3,Libya,NN
Lydia,3,Lydia,NN
Chub,1,Chub,NN
Aven,3,Aven,NN
Pibeseth,1,Pibeseth,NN
Tehaphnehes,1,Tehaphneh,NN
roller,1,roller,NN
shroud,1,shroud,VBP
chestnut,1,chestnut,NN
troubledst,1,troubledst,NN
fouledst,1,fouledst,NN
swimmest,1,swim,NN
brandish,1,brandish,NN
wail,3,wail,NN|VB
multitudes,23,multitude,NNS
committing,2,commit,VBG
fouled,1,foul,VBD|JJ|VBN
pushed,1,push,VBD|VBN
woods,1,wood,NNS
sith,1,sith,NN
blasphemies,6,blasphemy,NNS
boasted,2,boast,VBD|VBN
talkers,2,talker,NN
tilled,2,till,JJ
estates,2,estate,NNS
devourest,1,devour,NN
uncleannesses,1,uncleanness,NN
handling,2,handle,NN|VBG
steep,5,steep,JJ|NN
handstaves,1,handstave,NN
Hamongog,2,Hamongog,NN
employment,1,employment,NN
buriers,1,burier,NN
Hamonah,1,Hamonah,NN
arches,15,arch,NNS|VBZ
entries,1,entry,NNS
